Utility,Facility Name,Location,KM/MFM/ MV Panel Ref#,Meter Reading Date,Meter Reading,Consumption Month,Consumption,Previous Date,Previous Reading,
Electricity,ECCH Lot #2 - Tenant Area,"V2A6, 11 Degeiga Court",193458,24/11/2024,149083,Nov-24,5831,24/10/2024,143252,
Electricity,ECCH Lot #2 - Tenant Area,"V2A7, 9 Rugroug Court",193178,24/11/2024,153879,Nov-24,5734,24/10/2024,148145,
Electricity,ECCH Lot #2 - Tenant Area,"V2B1, 11 Khatma Court",193363,24/11/2024,132432,Nov-24,5569,24/10/2024,126863,
Electricity,ECCH Lot #2 - Tenant Area,"V2B2, 12 Khatma Court",193964,24/11/2024,150054,Nov-24,5750,24/10/2024,144304,
Electricity,ECCH Lot #2 - Tenant Area,"V2B3, 1 Khatma Court",193467,24/11/2024,172875,Nov-24,7382,24/10/2024,165493,
Electricity,ECCH Lot #2 - Tenant Area,"V2B4, 6 Degeiga Court",193448,24/11/2024,150802,Nov-24,7374,24/10/2024,143428,
Electricity,ECCH Lot #2 - Tenant Area,"V2B5, 10 Shubrum Court",193369,24/11/2024,111082,Nov-24,4591,24/10/2024,106491,
Electricity,ECCH Lot #2 - Tenant Area,"V2B6, 9 Shubrum Court",193370,24/11/2024,162292,Nov-24,6515,24/10/2024,155777,
Electricity,ECCH Lot #2 - Utility Area,Lot # 2 2A1 Service Meter,193292,24/11/2024,40935,Nov-24,2442,24/10/2024,38493,
Electricity,ECCH Lot #2 - Utility Area,"V2B7, Lot # 2 2A2 Service Meter",193286,24/11/2024,15087,Nov-24,1236,24/10/2024,13851,
Electricity,ECCH Lot #2 - Utility Area,"V2B8, Lot # 2  2A3 Service Meter",193272,24/11/2024,25948,Nov-24,1207,24/10/2024,24741,
Electricity,ECCH Lot #2 - Utility Area,"V2B9, Lot # 2  2A4 Service Meter",193347,24/11/2024,12853,Nov-24,757,24/10/2024,12096,
Electricity,ECCH Lot #2 - Utility Area,"V2B10, Lot # 2  2A5  Service Meter",193337,24/11/2024,16136,Nov-24,1002,24/10/2024,15134,
Electricity,ECCH Lot #2 - Utility Area,"V2B11, Lot # 2  2A6  Service Meter",193324,24/11/2024,17369,Nov-24,1436,24/10/2024,15933,
Electricity,ECCH Lot #2 - Utility Area,"V2B12, Lot # 2  2A7  Service Meter",193604,24/11/2024,18894,Nov-24,1950,24/10/2024,16944,
Electricity,ECCH Lot #2 - Utility Area,"V2B13, Lot # 2  2A8 Service Meter",193586,24/11/2024,27514,Nov-24,1769,24/10/2024,25745,
Electricity,ECCH Lot #2 - Utility Area,"V2B14, Lot # 2  2A9 Service Meter",193579,24/11/2024,24138,Nov-24,1890,24/10/2024,22248,
Electricity,ECCH Lot #2 - Utility Area,"V2B15, Lot # 2  2A10  Service Meter",193495,24/11/2024,15963,Nov-24,973,24/10/2024,14990,
Electricity,ECCH Lot #2 - Utility Area,"V2B16, Lot # 2  2A11 Service Meter",193544,24/11/2024,15313,Nov-24,2231,24/10/2024,13082,
Electricity,ECCH Lot #2 - Utility Area,"V2B17, Lot # 2  2A12 Service Meter",193537,24/11/2024,20157,Nov-24,2539,24/10/2024,17618,
Electricity,ECCH Lot #2 - Utility Area,"V2B18, Lot # 2  2A13 Service Meter",193528,24/11/2024,23024,Nov-24,1673,24/10/2024,21351,
Electricity,ECCH Lot #2 - Utility Area,"V2B19, Lot # 2  2A14 Service Meter",193523,24/11/2024,14211,Nov-24,441,24/10/2024,13770,
Electricity,ECCH Lot #2 - Utility Area,"V2B20, Lot # 2  2A15 Service Meter",193362,24/11/2024,22876,Nov-24,864,24/10/2024,22012,
Electricity,ECCH Lot #2 - Utility Area,"V2B21, Lot # 2  3A1  Service Meter",193277,24/11/2024,20665,Nov-24,2115,24/10/2024,18550,
Electricity,ECCH Lot #2 - Utility Area,"V2B22, Lot # 2  3A2 Service Meter",193329,24/11/2024,13080,Nov-24,493,24/10/2024,12587,
Electricity,ECCH Lot #2 - Utility Area,"V2B23, Lot # 2  3A3 Service Meter",193242,24/11/2024,5049,Nov-24,345,24/10/2024,4704,
Electricity,ECCH Lot #2 - Utility Area,"V2B24, Lot # 2  3A4  Service Meter",193247,24/11/2024,14503,Nov-24,869,24/10/2024,13634,
Electricity,ECCH Lot #2 - Utility Area,"V2B25, Lot # 2  3A5 Service Meter",193237,24/11/2024,23898,Nov-24,1030,24/10/2024,22868,
Electricity,ECCH Lot #2 - Utility Area,"V2B26, Lot # 2  3A6 Service Meter",193232,24/11/2024,17221,Nov-24,2135,24/10/2024,15086,
Electricity,ECCH Lot #2 - Utility Area,"V2B27, Lot # 2  3A7 Service Meter",193227,24/11/2024,9976,Nov-24,883,24/10/2024,9093,
Electricity,ECCH Lot #2 - Utility Area,"V2B28, Lot # 2  3A8 Service Meter",193262,24/11/2024,11192,Nov-24,819,24/10/2024,10373,
Electricity,ECCH Lot #2 - Utility Area,"V2B29, Lot # 2  3A9  Service Meter",193257,24/11/2024,5434,Nov-24,204,24/10/2024,5230,
Electricity,ECCH Lot #2 - Utility Area,"V2B30, Lot # 2  3A10 Service Meter",193584,24/11/2024,12818,Nov-24,676,24/10/2024,12142,
Electricity,ECCH Lot #2 - Utility Area,"V2B31, Lot # 2  1AA1  Service Meter",193191,24/11/2024,9946,Nov-24,978,24/10/2024,8968,
Electricity,ECCH Lot #2 - Utility Area,"V2B32, Lot # 2  1AA2 Service Meter",193195,24/11/2024,29609,Nov-24,2092,24/10/2024,27517,
Electricity,ECCH Lot #2 - Utility Area,"V2B33, Lot # 2  1AA3Service Meter",193221,24/11/2024,22547,Nov-24,597,24/10/2024,21950,
Electricity,ECCH Lot #2 - Utility Area,"V2B34, Lot # 2  1AA4 Service Meter",193212,24/11/2024,12334,Nov-24,712,24/10/2024,11622,
Electricity,ECCH Lot #2 - Utility Area,"V2B35, Lot # 2  1AA5 Service Meter",193416,24/11/2024,24033,Nov-24,695,24/10/2024,23338,
Electricity,ECCH Lot #2 - Utility Area,"V2B36, Lot # 2  1AA6 Service Meter",193425,24/11/2024,24801,Nov-24,2637,24/10/2024,22164,
Electricity,ECCH Lot #2 - Utility Area,"V2B37, Lot # 2  1AA7 Service Meter",193398,24/11/2024,20281,Nov-24,1031,24/10/2024,19250,
Electricity,ECCH Lot #2 - Utility Area,"V2B38, Lot # 2  1AA8 Service Meter",193407,24/11/2024,14140,Nov-24,565,24/10/2024,13575,
Electricity,ECCH Lot #2 - Utility Area,"V2B39, Lot # 2  1AB1 Service Meter",193434,24/11/2024,21574,Nov-24,2222,24/10/2024,19352,
Electricity,ECCH Lot #2 - Utility Area,"V2B40, Lot # 2 Feeder Pillar # 1 Street lights ",193168,24/11/2024,54448,Nov-24,3197,24/10/2024,51251,
Electricity,ECCH Lot #2 - Utility Area,"V2B41, Lot # 2Feeder Pillar # 2 Street lights ",193306,24/11/2024,38756,Nov-24,2396,24/10/2024,36360,
Electricity,ECCH Lot #2 - Utility Area,"V2B42, Lot # 2Feeder Pillar # 3 Street lights ",193510,24/11/2024,69128,Nov-24,3711,24/10/2024,65417,
Electricity,ECCH Lot #2 - Utility Area,"V2B43, Lot # 2Feeder Pillar # 4 Street lights ",193566,24/11/2024,36050,Nov-24,2342,24/10/2024,33708,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 1",193167,24/11/2024,22488,Nov-24,665,24/10/2024,21823,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 2",193222,24/11/2024,15772,Nov-24,668,24/10/2024,15104,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 3",193305,24/11/2024,26683,Nov-24,823,24/10/2024,25860,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 3",193263,24/11/2024,7643,Nov-24,406,24/10/2024,7237,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 4",193348,24/11/2024,41193,Nov-24,1435,24/10/2024,39758,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 5",193386,24/11/2024,34703,Nov-24,1862,24/10/2024,32841,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 6",193445,24/11/2024,31606,Nov-24,1387,24/10/2024,30219,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 7",193476,24/11/2024,67578,Nov-24,2494,24/10/2024,65084,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 8",193509,24/11/2024,26139,Nov-24,1111,24/10/2024,25028,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 9",193565,24/11/2024,27685,Nov-24,834,24/10/2024,26851,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Control Room",193349,24/11/2024,176460,Nov-24,10679,24/10/2024,165781,
Electricity,ECCH Lot #3,"ECCH, LOT # 3 Sub. Station",1038509,24/11/2024,3583892,Nov-24,179532,24/10/2024,3404360,
Electricity,ECCH Lot #4,"ECCH, LOT # 4 Sub. Station",1038508,24/11/2024,4329792,Nov-24,199125,24/10/2024,4130667,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/1, 23b Assal Circle",194950,24/12/2024,35104,Dec-24,1503,24/11/2024,33601,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/2, 23a Assal Circle",194951,24/12/2024,38036,Dec-24,893,24/11/2024,37143,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/3, 23d Assal Circle",194952,24/12/2024,21598,Dec-24,416,24/11/2024,21182,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/4, 23c Assal Circle",194953,24/12/2024,37329,Dec-24,647,24/11/2024,36682,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/5, 23f Assal Circle",194946,24/12/2024,39103,Dec-24,2104,24/11/2024,36999,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/6, 23e Assal Circle",194947,24/12/2024,34026,Dec-24,1349,24/11/2024,32677,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/7, 23h Assal Circle",194948,24/12/2024,27927,Dec-24,1477,24/11/2024,26450,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/8, 23g Assal Circle",194949,24/12/2024,30016,Dec-24,1497,24/11/2024,28519,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/1, 31b Assal Circle",195045,24/12/2024,18336,Dec-24,660,24/11/2024,17676,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/2, 31a Assal Circle",195046,24/12/2024,32157,Dec-24,715,24/11/2024,31442,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/3, 31d Assal Circle",195047,24/12/2024,49222,Dec-24,2604,24/11/2024,46618,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/4, 31c Assal Circle",195048,24/12/2024,38108,Dec-24,1728,24/11/2024,36380,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/5, 31f Assal Circle",195049,24/12/2024,38293,Dec-24,1661,24/11/2024,36632,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/6, 31e Assal Circle",195050,24/12/2024,37175,Dec-24,1650,24/11/2024,35525,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/7, 31h Assal Circle",195052,24/12/2024,23755,Dec-24,875,24/11/2024,22880,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/8, 31g Assal Circle",195051,24/12/2024,25731,Dec-24,675,24/11/2024,25056,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/1, 21b Assal Circle",194959,24/12/2024,10461,Dec-24,373,24/11/2024,10088,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/2, 21a Assal Circle",194960,24/12/2024,29333,Dec-24,1631,24/11/2024,27702,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/3, 21d Assal Circle",194961,24/12/2024,26961,Dec-24,679,24/11/2024,26282,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/4, 21c Assal Circle",194962,24/12/2024,44972,Dec-24,2375,24/11/2024,42597,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/5, 21f Assal Circle",194955,24/12/2024,31943,Dec-24,1403,24/11/2024,30540,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/6, 21e Assal Circle",194956,24/12/2024,39066,Dec-24,1980,24/11/2024,37086,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/7, 21h Assal Circle",194957,24/12/2024,34601,Dec-24,1782,24/11/2024,32819,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/8, 21g Assal Circle",194958,24/12/2024,32484,Dec-24,2004,24/11/2024,30480,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/1, 19b Assal Circle",194969,24/12/2024,43907,Dec-24,2132,24/11/2024,41775,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/4, 19c Assal Circle",194967,24/12/2024,31941,Dec-24,1527,24/11/2024,30414,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/5, 19f Assal Circle",194965,24/12/2024,32877,Dec-24,2997,24/11/2024,29880,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/6, 19e Assal Circle",194972,24/12/2024,25409,Dec-24,1176,24/11/2024,24233,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/7, 19h Assal Circle",194970,24/12/2024,28446,Dec-24,1030,24/11/2024,27416,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/8, 19g Assal Circle",194971,24/12/2024,38452,Dec-24,1542,24/11/2024,36910,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/1, 17b Assal Circle",194913,24/12/2024,31151,Dec-24,732,24/11/2024,30419,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/2, 17a Assal Circle",194914,24/12/2024,34815,Dec-24,1116,24/11/2024,33699,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/3, 17d Assal Circle",194915,24/12/2024,35643,Dec-24,2102,24/11/2024,33541,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/4, 17c Assal Circle",194916,24/12/2024,39360,Dec-24,2037,24/11/2024,37323,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/5, 17f Assal Circle",194917,24/12/2024,38526,Dec-24,1472,24/11/2024,37054,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/6, 17e Assal Circle",194918,24/12/2024,41917,Dec-24,1812,24/11/2024,40105,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/7, 17h Assal Circle",194919,24/12/2024,28296,Dec-24,972,24/11/2024,27324,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/8, 17g Assal Circle",194920,24/12/2024,34834,Dec-24,1081,24/11/2024,33753,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/1, 5b Assal Circle",194818,24/12/2024,29339,Dec-24,1019,24/11/2024,28320,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/2, 5a Assal Circle",194819,24/12/2024,35938,Dec-24,1493,24/11/2024,34445,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/3, 5d Assal Circle",194820,24/12/2024,40280,Dec-24,1701,24/11/2024,38579,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/4, 5c Assal Circle",194821,24/12/2024,35672,Dec-24,1848,24/11/2024,33824,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/5, 5f Assal Circle",194822,24/12/2024,39736,Dec-24,1820,24/11/2024,37916,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/6, 5e Assal Circle",194823,24/12/2024,35488,Dec-24,1502,24/11/2024,33986,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/7, 5h Assal Circle",194824,24/12/2024,30359,Dec-24,1377,24/11/2024,28982,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/8, 5g Assal Circle",194825,24/12/2024,33112,Dec-24,1357,24/11/2024,31755,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/1, 3b Assal Circle",194827,24/12/2024,34467,Dec-24,1991,24/11/2024,32476,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/2, 3a Assal Circle",194828,24/12/2024,35665,Dec-24,1944,24/11/2024,33721,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/3, 3d Assal Circle",194833,24/12/2024,30243,Dec-24,763,24/11/2024,29480,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/4, 3c Assal Circle",194834,24/12/2024,31379,Dec-24,463,24/11/2024,30916,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/5, 3f Assal Circle",194831,24/12/2024,31403,Dec-24,572,24/11/2024,30831,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/6, 3e Assal Circle",194832,24/12/2024,36759,Dec-24,887,24/11/2024,35872,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/7, 3h Assal Circle",194829,24/12/2024,27254,Dec-24,676,24/11/2024,26578,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/8, 3g Assal Circle",194830,24/12/2024,38071,Dec-24,1485,24/11/2024,36586,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/1, 1b Assal Circle",194836,24/12/2024,34622,Dec-24,1461,24/11/2024,33161,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/2, 1a Assal Circle",194837,24/12/2024,34988,Dec-24,1340,24/11/2024,33648,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/3, 1d Assal Circle",194838,24/12/2024,26061,Dec-24,1229,24/11/2024,24832,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/4, 1c Assal Circle",194839,24/12/2024,30105,Dec-24,1377,24/11/2024,28728,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/5, 1f Assal Circle",194840,24/12/2024,4490,Dec-24,232,24/11/2024,4258,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/6, 1e Assal Circle",194841,24/12/2024,27158,Dec-24,1050,24/11/2024,26108,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/7, 1h Assal Circle",194842,24/12/2024,22322,Dec-24,1639,24/11/2024,20683,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/8, 1g Assal Circle",194843,24/12/2024,30555,Dec-24,2243,24/11/2024,28312,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/1, 35b Assal Circle",195027,24/12/2024,38703,Dec-24,2286,24/11/2024,36417,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/2, 35a Assal Circle",195028,24/12/2024,32686,Dec-24,1022,24/11/2024,31664,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/3, 35d Assal Circle",195029,24/12/2024,29759,Dec-24,1682,24/11/2024,28077,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/4, 35c Assal Circle",195030,24/12/2024,23864,Dec-24,577,24/11/2024,23287,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/5, 35f Assal Circle",195031,24/12/2024,37147,Dec-24,1897,24/11/2024,35250,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/6, 35e Assal Circle",195032,24/12/2024,36800,Dec-24,999,24/11/2024,35801,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/7, 35h Assal Circle",195033,24/12/2024,37403,Dec-24,1891,24/11/2024,35512,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/8, 35g Assal Circle",195034,24/12/2024,38737,Dec-24,1511,24/11/2024,37226,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/1, 33b Assal Circle",195036,24/12/2024,35037,Dec-24,2191,24/11/2024,32846,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/2, 33a Assal Circle",195037,24/12/2024,36570,Dec-24,2255,24/11/2024,34315,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/3, 33d Assal Circle",195038,24/12/2024,24388,Dec-24,638,24/11/2024,23750,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/4, 33c Assal Circle",195039,24/12/2024,42295,Dec-24,1980,24/11/2024,40315,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/5, 33f Assal Circle",195040,24/12/2024,44334,Dec-24,2128,24/11/2024,42206,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/6, 33e Assal Circle",195041,24/12/2024,31047,Dec-24,819,24/11/2024,30228,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/7, 33h Assal Circle",195042,24/12/2024,32379,Dec-24,1517,24/11/2024,30862,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/8, 33g Assal Circle",195043,24/12/2024,244563,Dec-24,1172,24/11/2024,243391,
Electricity,ECCH Lot #1 - Tenant Area,"2D1, 5a Hanwa Street",194929,24/12/2024,76732,Dec-24,2546,24/11/2024,74186,
Electricity,ECCH Lot #1 - Tenant Area,"2D10, 6a Hanwa Street",194981,24/12/2024,84465,Dec-24,1964,24/11/2024,82501,
Electricity,ECCH Lot #1 - Tenant Area,"2D11, 4b Hanwa Street",194982,24/12/2024,89203,Dec-24,2403,24/11/2024,86800,
Electricity,ECCH Lot #1 - Tenant Area,"2D12, 4a Hanwa Street",194937,24/12/2024,85774,Dec-24,2695,24/11/2024,83079,
Electricity,ECCH Lot #1 - Tenant Area,"2D13, 2b Hanwa Street",194938,24/12/2024,70934,Dec-24,1862,24/11/2024,69072,
Electricity,ECCH Lot #1 - Tenant Area,"2D14, 2a Hanwa Street",194939,24/12/2024,78589,Dec-24,2792,24/11/2024,75797,
Electricity,ECCH Lot #1 - Tenant Area,"2D15, 26b Assal Circle",194940,24/12/2024,63847,Dec-24,2152,24/11/2024,61695,
Electricity,ECCH Lot #1 - Tenant Area,"2D16, 26a Assal Circle",194941,24/12/2024,92424,Dec-24,3521,24/11/2024,88903,
Electricity,ECCH Lot #1 - Tenant Area,"2D17, 24b Assal Circle",194942,24/12/2024,102133,Dec-24,3860,24/11/2024,98273,
Electricity,ECCH Lot #1 - Tenant Area,"2D18, 24a Assal Circle",194943,24/12/2024,106583,Dec-24,4173,24/11/2024,102410,
Electricity,ECCH Lot #1 - Tenant Area,"2D19, 22b Assal Circle",194944,24/12/2024,101595,Dec-24,2995,24/11/2024,98600,
Electricity,ECCH Lot #1 - Tenant Area,"2D2, 5b Hanwa Street",194930,24/12/2024,57565,Dec-24,1407,24/11/2024,56158,
Electricity,ECCH Lot #1 - Tenant Area,"2D20, 22a Assal Circle",194945,24/12/2024,89504,Dec-24,2999,24/11/2024,86505,
Electricity,ECCH Lot #1 - Tenant Area,"2D21, 12b Assal Circle",194889,24/12/2024,79852,Dec-24,3328,24/11/2024,76524,
Electricity,ECCH Lot #1 - Tenant Area,"2D22, 12a Assal Circle",194890,24/12/2024,81445,Dec-24,2268,24/11/2024,79177,
Electricity,ECCH Lot #1 - Tenant Area,"2D23, 10b Assal Circle",194891,24/12/2024,110141,Dec-24,3235,24/11/2024,106906,
Electricity,ECCH Lot #1 - Tenant Area,"2D24, 10a Assal Circle",194892,24/12/2024,66890,Dec-24,2347,24/11/2024,64543,
Electricity,ECCH Lot #1 - Tenant Area,"2D25, 8b Assal Circle",194864,24/12/2024,93120,Dec-24,2538,24/11/2024,90582,
Electricity,ECCH Lot #1 - Tenant Area,"2D26, 8a Assal Circle",194865,24/12/2024,60056,Dec-24,1042,24/11/2024,59014,
Electricity,ECCH Lot #1 - Tenant Area,"2D27, 6b Khatme Street",194866,24/12/2024,99202,Dec-24,2898,24/11/2024,96304,
Electricity,ECCH Lot #1 - Tenant Area,"2D28, 6a Khatme Street",194867,24/12/2024,99707,Dec-24,3044,24/11/2024,96663,
Electricity,ECCH Lot #1 - Tenant Area,"2D29, 4b Khatme Street",194868,24/12/2024,78851,Dec-24,2025,24/11/2024,76826,
Electricity,ECCH Lot #1 - Tenant Area,"2D3, 3a Hanwa Street",194931,24/12/2024,59461,Dec-24,1206,24/11/2024,58255,
Electricity,ECCH Lot #1 - Tenant Area,"2D30, 4a Khatme Street",194869,24/12/2024,111305,Dec-24,3068,24/11/2024,108237,
Electricity,ECCH Lot #1 - Tenant Area,"2D31, 2b Khatme Street",194870,24/12/2024,86341,Dec-24,3307,24/11/2024,83034,
Electricity,ECCH Lot #1 - Tenant Area,"2D32, 2a Khatme Street",194871,24/12/2024,74432,Dec-24,2759,24/11/2024,71673,
Electricity,ECCH Lot #1 - Tenant Area,"2D33, 6b Assal Circle",194812,24/12/2024,76500,Dec-24,751,24/11/2024,75749,
Electricity,ECCH Lot #1 - Tenant Area,"2D34, 6a Assal Circle",194813,24/12/2024,70915,Dec-24,1648,24/11/2024,69267,
Electricity,ECCH Lot #1 - Tenant Area,"2D35, 4b Assal Circle",194814,24/12/2024,80724,Dec-24,3093,24/11/2024,77631,
Electricity,ECCH Lot #1 - Tenant Area,"2D36, 4a Assal Circle",194815,24/12/2024,69258,Dec-24,2208,24/11/2024,67050,
Electricity,ECCH Lot #1 - Tenant Area,"2D37, 2b Assal Circle",194816,24/12/2024,80736,Dec-24,1082,24/11/2024,79654,
Electricity,ECCH Lot #1 - Tenant Area,"2D38, 2a Assal Circle",194817,24/12/2024,87539,Dec-24,3991,24/11/2024,83548,
Electricity,ECCH Lot #1 - Tenant Area,"2D39, 32b Assal Circle",195015,24/12/2024,97308,Dec-24,4356,24/11/2024,92952,
Electricity,ECCH Lot #1 - Tenant Area,"2D4, 3b Hanwa Street",194932,24/12/2024,105305,Dec-24,3228,24/11/2024,102077,
Electricity,ECCH Lot #1 - Tenant Area,"2D40, 32a Assal Circle",195016,24/12/2024,96257,Dec-24,3696,24/11/2024,92561,
Electricity,ECCH Lot #1 - Tenant Area,"2D41, 30b Assal Circle",195017,24/12/2024,96260,Dec-24,2307,24/11/2024,93953,
Electricity,ECCH Lot #1 - Tenant Area,"2D42, 30a Assal Circle",195018,24/12/2024,107296,Dec-24,3387,24/11/2024,103909,
Electricity,ECCH Lot #1 - Tenant Area,"2D43, 28b Assal Circle",195019,24/12/2024,85743,Dec-24,1859,24/11/2024,83884,
Electricity,ECCH Lot #1 - Tenant Area,"2D44, 28a Assal Circle",195020,24/12/2024,62572,Dec-24,1648,24/11/2024,60924,
Electricity,ECCH Lot #1 - Tenant Area,"2D45, 29a Assal Circle",195021,24/12/2024,87874,Dec-24,2775,24/11/2024,85099,
Electricity,ECCH Lot #1 - Tenant Area,"2D46, 29b Assal Circle",195022,24/12/2024,100153,Dec-24,3698,24/11/2024,96455,
Electricity,ECCH Lot #1 - Tenant Area,"2D47, 27a Assal Circle",194983,24/12/2024,94361,Dec-24,2838,24/11/2024,91523,
Electricity,ECCH Lot #1 - Tenant Area,"2D48, 27b Assal Circle",194984,24/12/2024,79012,Dec-24,2447,24/11/2024,76565,
Electricity,ECCH Lot #1 - Tenant Area,"2D49, 7a Hanwa Street",194985,24/12/2024,93775,Dec-24,2686,24/11/2024,91089,
Electricity,ECCH Lot #1 - Tenant Area,"2D5, 1a Hanwa Street",194933,24/12/2024,85846,Dec-24,2402,24/11/2024,83444,
Electricity,ECCH Lot #1 - Tenant Area,"2D50, 7b Hanwa Street",194986,24/12/2024,82288,Dec-24,1884,24/11/2024,80404,
Electricity,ECCH Lot #1 - Tenant Area,"2D51, 2b Jaad Court",195023,24/12/2024,83880,Dec-24,3051,24/11/2024,80829,
Electricity,ECCH Lot #1 - Tenant Area,"2D52, 2a Jaad Court",195024,24/12/2024,80536,Dec-24,2452,24/11/2024,78084,
Electricity,ECCH Lot #1 - Tenant Area,"2D53, 1a Jaad Court",195025,24/12/2024,90326,Dec-24,2945,24/11/2024,87381,
Electricity,ECCH Lot #1 - Tenant Area,"2D54, 1b Jaad Court",195026,24/12/2024,100693,Dec-24,4790,24/11/2024,95903,
Electricity,ECCH Lot #1 - Tenant Area,"2D6, 1b Hanwa Street",194934,24/12/2024,114489,Dec-24,4375,24/11/2024,110114,
Electricity,ECCH Lot #1 - Tenant Area,"2D7, 25a Assal Circle",194935,24/12/2024,65194,Dec-24,2591,24/11/2024,62603,
